Year,Team,Wiki,Region,Country,Track,Kind
2018,Pittsburgh,http://2018.igem.org/Team:Pittsburgh,North America,United States,Information Processing,Collegiate
2018,Pittsburgh_CSL,http://2018.igem.org/Team:Pittsburgh_CSL,North America,United States,High School,High School
2018,Purdue,http://2018.igem.org/Team:Purdue,North America,United States,Diagnostics,Collegiate
2018,Queens_Canada,http://2018.igem.org/Team:Queens_Canada,North America,Canada,Diagnostics,Collegiate
2018,RDFZ-China,http://2018.igem.org/Team:RDFZ-China,Asia,China,High School,High School
2018,REC-CHENNAI,http://2018.igem.org/Team:REC-CHENNAI,Asia,India,Foundational Advance,Collegiate
2018,Rheda_Bielefeld,http://2018.igem.org/Team:Rheda_Bielefeld,Europe,Germany,High School,High School
2018,RHIT,http://2018.igem.org/Team:RHIT,North America,United States,Environment,Collegiate
2018,Rice,http://2018.igem.org/Team:Rice,North America,United States,Foundational Advance,Collegiate
2018,RMHS_Maryland,http://2018.igem.org/Team:RMHS_Maryland,North America,United States,High School,High School
2018,Rotterdam_HR,http://2018.igem.org/Team:Rotterdam_HR,Europe,Netherlands,Open,Collegiate
2018,Ruia-Mumbai,http://2018.igem.org/Team:Ruia-Mumbai,Asia,India,Environment,Collegiate
2018,Saint_Joseph,http://2018.igem.org/Team:Saint_Joseph,Europe,Turkey,High School,High School
2018,SBS_SH_112144,http://2018.igem.org/Team:SBS_SH_112144,North America,United States,High School,High School
2018,SCAU-China,http://2018.igem.org/Team:SCAU-China,Asia,China,New Application,Collegiate
2018,SCU-China,http://2018.igem.org/Team:SCU-China,Asia,China,Foundational Advance,Collegiate
2018,SCUT-ChinaA,http://2018.igem.org/Team:SCUT-ChinaA,Asia,China,Environment,Collegiate
2018,SCUT_ChinaB,http://2018.igem.org/Team:SCUT_ChinaB,Asia,China,Environment,Collegiate
2018,SDSZ_China,http://2018.igem.org/Team:SDSZ_China,Asia,China,High School,High School
2018,SDU-CHINA,http://2018.igem.org/Team:SDU-CHINA,Asia,China,New Application,Collegiate
2018,SFLS_Shenzhen,http://2018.igem.org/Team:SFLS_Shenzhen,Asia,China,High School,High School
2018,ShanghaiTech,http://2018.igem.org/Team:ShanghaiTech,Asia,China,Foundational Advance,Collegiate
2018,SHPH-Shanghai,http://2018.igem.org/Team:SHPH-Shanghai,Asia,China,High School,High School
2018,SHSBNU_China,http://2018.igem.org/Team:SHSBNU_China,Asia,China,High School,High School
2018,SHSID_China,http://2018.igem.org/Team:SHSID_China,Asia,China,High School,High School
2018,SHSU_China,http://2018.igem.org/Team:SHSU_China,Asia,China,High School,High School
2018,SIAT-SCIE,http://2018.igem.org/Team:SIAT-SCIE,Asia,China,High School,High School
2018,SJTU-BioX-Shanghai,http://2018.igem.org/Team:SJTU-BioX-Shanghai,Asia,China,Diagnostics,Collegiate
2018,SJTU-software,http://2018.igem.org/Team:SJTU-software,Asia,China,Software,Collegiate
2018,SKLMT-China,http://2018.igem.org/Team:SKLMT-China,Asia,China,Environment,Collegiate
2018,SMMU-China,http://2018.igem.org/Team:SMMU-China,Asia,China,Therapeutics,Collegiate
2018,SMS_Shenzhen,http://2018.igem.org/Team:SMS_Shenzhen,Asia,China,High School,High School
2018,Sorbonne_U_Paris,http://2018.igem.org/Team:Sorbonne_U_Paris,Europe,France,Foundational Advance,Collegiate
2018,SSHS-Shenzhen,http://2018.igem.org/Team:SSHS-Shenzhen,Asia,China,High School,High School
2018,SSTi-SZGD,http://2018.igem.org/Team:SSTi-SZGD,Asia,China,Manufacturing,Collegiate
2018,Stanford,http://2018.igem.org/Team:Stanford,North America,United States,New Application,Collegiate
2018,Stanford-Brown-RISD,http://2018.igem.org/Team:Stanford-Brown-RISD,North America,United States,Manufacturing,Collegiate
2018,Stockholm,http://2018.igem.org/Team:Stockholm,Europe,Sweden,Environment,Collegiate
2018,Stony_Brook,http://2018.igem.org/Team:Stony_Brook,North America,United States,Energy,Collegiate
2018,Stuttgart,http://2018.igem.org/Team:Stuttgart,Europe,Germany,Manufacturing,Collegiate
2018,St_Andrews,http://2018.igem.org/Team:St_Andrews,Europe,United Kingdom,Diagnostics,Collegiate
2018,SUIS_Shanghai,http://2018.igem.org/Team:SUIS_Shanghai,Asia,China,High School,High School
2018,SUSTech_Shenzhen,http://2018.igem.org/Team:SUSTech_Shenzhen,Asia,China,Foundational Advance,Collegiate
2018,SYSU-CHINA,http://2018.igem.org/Team:SYSU-CHINA,Asia,China,Therapeutics,Collegiate
2018,SYSU-Software,http://2018.igem.org/Team:SYSU-Software,Asia,China,Software,Collegiate
2018,SZU-China,http://2018.igem.org/Team:SZU-China,Asia,China,Manufacturing,Collegiate
2018,Tacoma_RAINmakers,http://2018.igem.org/Team:Tacoma_RAINmakers,North America,United States,High School,High School
2018,Tartu_TUIT,http://2018.igem.org/Team:Tartu_TUIT,Europe,Estonia,Environment,Collegiate
2018,TAS_Taipei,http://2018.igem.org/Team:TAS_Taipei,Asia,Taiwan,High School,High School
2018,Tec-Chihuahua,http://2018.igem.org/Team:Tec-Chihuahua,Latin America,Mexico,Food & Nutrition,Collegiate
2018,Tec-Monterrey,http://2018.igem.org/Team:Tec-Monterrey,Latin America,Mexico,Foundational Advance,Collegiate
2018,TecCEM,http://2018.igem.org/Team:TecCEM,Latin America,Mexico,Therapeutics,Collegiate
2018,TecMonterrey_GDL,http://2018.igem.org/Team:TecMonterrey_GDL,Latin America,Mexico,Therapeutics,Collegiate
2018,Thessaloniki,http://2018.igem.org/Team:Thessaloniki,Europe,Greece,Foundational Advance,Collegiate
2018,Tianjin,http://2018.igem.org/Team:Tianjin,Asia,China,Foundational Advance,Collegiate
2018,TJU_China,http://2018.igem.org/Team:TJU_China,Asia,China,New Application,Collegiate
2018,Tokyo_Tech,http://2018.igem.org/Team:Tokyo_Tech,Asia,Japan,New Application,Collegiate
2018,Tongji-Software,http://2018.igem.org/Team:Tongji-Software,Asia,China,Software,Collegiate
2018,Tongji_China,http://2018.igem.org/Team:Tongji_China,Asia,China,Therapeutics,Collegiate
2018,Toronto,http://2018.igem.org/Team:Toronto,North America,Canada,New Application,Collegiate
2018,Toulouse-INSA-UPS,http://2018.igem.org/Team:Toulouse-INSA-UPS,Europe,France,Manufacturing,Collegiate
2018,TPHS_San_Diego,http://2018.igem.org/Team:TPHS_San_Diego,North America,United States,High School,High School
2018,Tsinghua,http://2018.igem.org/Team:Tsinghua,Asia,China,Information Processing,Collegiate
2018,Tsinghua-A,http://2018.igem.org/Team:Tsinghua-A,Asia,China,Diagnostics,Collegiate
2018,TU-Eindhoven,http://2018.igem.org/Team:TU-Eindhoven,Europe,Netherlands,New Application,Collegiate
2018,TUDelft,http://2018.igem.org/Team:TUDelft,Europe,Netherlands,New Application,Collegiate
2018,Tuebingen,http://2018.igem.org/Team:Tuebingen,Europe,Germany,Foundational Advance,Collegiate
2018,Tufts,http://2018.igem.org/Team:Tufts,North America,United States,Diagnostics,Collegiate
2018,TUST_China,http://2018.igem.org/Team:TUST_China,Asia,China,Environment,Collegiate
2018,TU_Darmstadt,http://2018.igem.org/Team:TU_Darmstadt,Europe,Germany,Manufacturing,Collegiate
2018,UAlberta,http://2018.igem.org/Team:UAlberta,North America,Canada,Food & Nutrition,Collegiate
2018,UCAS-China,http://2018.igem.org/Team:UCAS-China,Asia,China,Open,Collegiate
2018,UChicago,http://2018.igem.org/Team:UChicago,North America,United States,New Application,Collegiate
2018,UChile_Biotec,http://2018.igem.org/Team:UChile_Biotec,Latin America,Chile,Environment,Collegiate
2018,UCL,http://2018.igem.org/Team:UCL,Europe,United Kingdom,Manufacturing,Collegiate
2018,UCLouvain,http://2018.igem.org/Team:UCLouvain,Europe,Belgium,Therapeutics,Collegiate
2018,UConn,http://2018.igem.org/Team:UConn,North America,United States,Manufacturing,Collegiate
2018,UCopenhagen,http://2018.igem.org/Team:UCopenhagen,Europe,Denmark,New Application,Collegiate
2018,UCSC,http://2018.igem.org/Team:UCSC,North America,United States,Manufacturing,Collegiate
2018,UC_Davis,http://2018.igem.org/Team:UC_Davis,North America,United States,Environment,Collegiate
2018,UC_San_Diego,http://2018.igem.org/Team:UC_San_Diego,North America,United States,Diagnostics,Collegiate
2018,UESTC-China,http://2018.igem.org/Team:UESTC-China,Asia,China,Energy,Collegiate
2018,UESTC-Software,http://2018.igem.org/Team:UESTC-Software,Asia,China,Software,Collegiate
2018,UFlorida,http://2018.igem.org/Team:UFlorida,North America,United States,Food & Nutrition,Collegiate
2018,UGA,http://2018.igem.org/Team:UGA,North America,United States,Food & Nutrition,Collegiate
2018,UiOslo_Norway,http://2018.igem.org/Team:UiOslo_Norway,Europe,Norway,Diagnostics,Collegiate
2018,UIOWA,http://2018.igem.org/Team:UIOWA,North America,United States,Manufacturing,Collegiate
2018,UIUC_Illinois,http://2018.igem.org/Team:UIUC_Illinois,North America,United States,Energy,Collegiate
2018,UI_Indonesia,http://2018.igem.org/Team:UI_Indonesia,Asia,Indonesia,Diagnostics,Collegiate
2018,ULaval,http://2018.igem.org/Team:ULaval,North America,Canada,Manufacturing,Collegiate
2018,ULaVerne_Collab,http://2018.igem.org/Team:ULaVerne_Collab,North America,United States,Environment,Collegiate
2018,UMaryland,http://2018.igem.org/Team:UMaryland,North America,United States,Environment,Collegiate
2018,UMass_Dartmouth,http://2018.igem.org/Team:UMass_Dartmouth,North America,United States,Foundational Advance,Collegiate
2018,UNebraska-Lincoln,http://2018.igem.org/Team:UNebraska-Lincoln,North America,United States,Environment,Collegiate
2018,Unesp_Brazil,http://2018.igem.org/Team:Unesp_Brazil,Latin America,Brazil,Therapeutics,Collegiate
2018,UNSW_Australia,http://2018.igem.org/Team:UNSW_Australia,Asia,Australia,Foundational Advance,Collegiate
2018,UofGuelph,http://2018.igem.org/Team:UofGuelph,North America,Canada,Food & Nutrition,Collegiate
2018,UPF_CRG_Barcelona,http://2018.igem.org/Team:UPF_CRG_Barcelona,Europe,Spain,Therapeutics,Collegiate
2018,Uppsala,http://2018.igem.org/Team:Uppsala,Europe,Sweden,New Application,Collegiate
2018,USAFA,http://2018.igem.org/Team:USAFA,North America,United States,Therapeutics,Collegiate
2018,USMA-West_Point,http://2018.igem.org/Team:USMA-West_Point,North America,United States,Manufacturing,Collegiate
2018,USP-Brazil,http://2018.igem.org/Team:USP-Brazil,Latin America,Brazil,Foundational Advance,Collegiate
2018,USP-EEL-Brazil,http://2018.igem.org/Team:USP-EEL-Brazil,Latin America,Brazil,Environment,Collegiate
2018,USTC,http://2018.igem.org/Team:USTC,Asia,China,Manufacturing,Collegiate
2018,USTC-Software,http://2018.igem.org/Team:USTC-Software,Asia,China,Software,Collegiate
2018,UST_Beijing,http://2018.igem.org/Team:UST_Beijing,Asia,China,Food & Nutrition,Collegiate
2018,US_AFRL_CarrollHS,http://2018.igem.org/Team:US_AFRL_CarrollHS,North America,United States,High School,High School
2018,UT-Knoxville,http://2018.igem.org/Team:UT-Knoxville,North America,United States,Environment,Collegiate
2018,Utrecht,http://2018.igem.org/Team:Utrecht,Europe,Netherlands,Environment,Collegiate
2018,Valencia_UPV,http://2018.igem.org/Team:Valencia_UPV,Europe,Spain,New Application,Collegiate
2018,Vilnius-Lithuania,http://2018.igem.org/Team:Vilnius-Lithuania,Europe,Lithuania,Foundational Advance,Collegiate
2018,Vilnius-Lithuania-OG,http://2018.igem.org/Team:Vilnius-Lithuania-OG,Europe,Lithuania,Foundational Advance,Collegiate
2018,Virginia,http://2018.igem.org/Team:Virginia,North America,United States,Manufacturing,Collegiate
2018,VIT_Vellore,http://2018.igem.org/Team:VIT_Vellore,Asia,India,Environment,Collegiate
2018,Warwick,http://2018.igem.org/Team:Warwick,Europe,United Kingdom,Environment,Collegiate
2018,Washington,http://2018.igem.org/Team:Washington,North America,United States,Foundational Advance,Collegiate
2018,WashU_StLouis,http://2018.igem.org/Team:WashU_StLouis,North America,United States,Food & Nutrition,Collegiate
2018,Waterloo,http://2018.igem.org/Team:Waterloo,North America,Canada,New Application,Collegiate
2018,Westminster_UK,http://2018.igem.org/Team:Westminster_UK,Europe,United Kingdom,Environment,Collegiate
2018,WHU-China,http://2018.igem.org/Team:WHU-China,Asia,China,Environment,Collegiate
2018,William_and_Mary,http://2018.igem.org/Team:William_and_Mary,North America,United States,Information Processing,Collegiate
2018,WLC-Milwaukee,http://2018.igem.org/Team:WLC-Milwaukee,North America,United States,Environment,Collegiate
2018,Worldshaper-Wuhan,http://2018.igem.org/Team:Worldshaper-Wuhan,Asia,China,High School,High School
2018,Worldshaper-XSHS,http://2018.igem.org/Team:Worldshaper-XSHS,Asia,China,High School,High School
2018,WPI_Worcester,http://2018.igem.org/Team:WPI_Worcester,North America,United States,Food & Nutrition,Collegiate
2018,XJTLU-CHINA,http://2018.igem.org/Team:XJTLU-CHINA,Asia,China,Therapeutics,Collegiate
2018,XJTU-China,http://2018.igem.org/Team:XJTU-China,Asia,China,Manufacturing,Collegiate
2018,XMU-China,http://2018.igem.org/Team:XMU-China,Asia,China,New Application,Collegiate
2018,Yale,http://2018.igem.org/Team:Yale,North America,United States,Environment,Collegiate
2018,ZJU-China,http://2018.igem.org/Team:ZJU-China,Asia,China,New Application,Collegiate
2018,ZJUT-China,http://2018.igem.org/Team:ZJUT-China,Asia,China,Environment,Collegiate
2017,Aachen,http://2017.igem.org/Team:Aachen,Europe,Germany,Environment,Collegiate
2017,Aalto-Helsinki,http://2017.igem.org/Team:Aalto-Helsinki,Europe,Finland,Therapeutics,Collegiate
2017,AFCM-Egypt,http://2017.igem.org/Team:AFCM-Egypt,Africa,Egypt,Therapeutics,Collegiate
2017,AHUT_China,http://2017.igem.org/Team:AHUT_China,Asia,China,Information Processing,Collegiate
2017,Aix-Marseille,http://2017.igem.org/Team:Aix-Marseille,Europe,France,Environment,Collegiate
2017,Amazonas_Brazil,http://2017.igem.org/Team:Amazonas_Brazil,Latin America,Brazil,Foundational Advance,Collegiate
2017,Amsterdam,http://2017.igem.org/Team:Amsterdam,Europe,Netherlands,Manufacturing,Collegiate
2017,AQA_Unesp,http://2017.igem.org/Team:AQA_Unesp,Latin America,Brazil,Therapeutics,Collegiate
2017,Arizona_State,http://2017.igem.org/Team:Arizona_State,North America,United States,Foundational Advance,Collegiate
2017,AshesiGhana,http://2017.igem.org/Team:AshesiGhana,Africa,Ghana,Environment,Collegiate
2017,ASIJ_TOKYO,http://2017.igem.org/Team:ASIJ_TOKYO,Asia,Japan,High School,High School
2017,ASTWS-China,http://2017.igem.org/Team:ASTWS-China,Asia,China,High School,High School
2017,Austin_UTexas,http://2017.igem.org/Team:Austin_UTexas,North America,United States,Therapeutics,Collegiate
2017,Austin_UTexas_LASA,http://2017.igem.org/Team:Austin_UTexas_LASA,North America,United States,High School,High School
2017,Baltimore_Bio-Crew,http://2017.igem.org/Team:Baltimore_Bio-Crew,North America,United States,High School,High School
2017,Berlin_diagnostX,http://2017.igem.org/Team:Berlin_diagnostX,Europe,Germany,Diagnostics,Collegiate
2017,BGIC-Union,http://2017.igem.org/Team:BGIC-Union,Asia,China,High School,High School
2017,Bielefeld-CeBiTec,http://2017.igem.org/Team:Bielefeld-CeBiTec,Europe,Germany,Foundational Advance,Collegiate
2017,Bilkent-UNAMBG,http://2017.igem.org/Team:Bilkent-UNAMBG,Europe,Turkey,Diagnostics,Collegiate
2017,BIT,http://2017.igem.org/Team:BIT,Asia,China,Diagnostics,Collegiate
2017,BIT-China,http://2017.igem.org/Team:BIT-China,Asia,China,Food & Nutrition,Collegiate
2017,BNDS_China,http://2017.igem.org/Team:BNDS_China,Asia,China,High School,High School
2017,BNU-China,http://2017.igem.org/Team:BNU-China,Asia,China,Foundational Advance,Collegiate
2017,BOKU-Vienna,http://2017.igem.org/Team:BOKU-Vienna,Europe,Austria,Foundational Advance,Collegiate
2017,Bordeaux,http://2017.igem.org/Team:Bordeaux,Europe,France,Foundational Advance,Collegiate
2017,BostonU,http://2017.igem.org/Team:BostonU,North America,United States,Foundational Advance,Collegiate
2017,BostonU_HW,http://2017.igem.org/Team:BostonU_HW,North America,United States,Hardware,Collegiate
2017,Botchan_Lab_Tokyo,http://2017.igem.org/Team:Botchan_Lab_Tokyo,Asia,Japan,Food & Nutrition,Collegiate
2017,Bristol,http://2017.igem.org/Team:Bristol,Europe,United Kingdom,Environment,Collegiate
2017,British_Columbia,http://2017.igem.org/Team:British_Columbia,North America,Canada,Environment,Collegiate
2017,Bulgaria,http://2017.igem.org/Team:Bulgaria,Europe,Bulgaria,Manufacturing,Collegiate
2017,Cadets2Vets,http://2017.igem.org/Team:Cadets2Vets,North America,United States,Environment,Community Lab
2017,Calgary,http://2017.igem.org/Team:Calgary,North America,Canada,Manufacturing,Collegiate
2017,CAPS_Kansas,http://2017.igem.org/Team:CAPS_Kansas,North America,United States,High School,High School
2017,Cardiff_Wales,http://2017.igem.org/Team:Cardiff_Wales,Europe,United Kingdom,Therapeutics,Collegiate
2017,CCA_San_Diego,http://2017.igem.org/Team:CCA_San_Diego,North America,United States,High School,High School
2017,CCU_Taiwan,http://2017.igem.org/Team:CCU_Taiwan,Asia,Taiwan,New Application,Collegiate
2017,CGU_Taiwan,http://2017.igem.org/Team:CGU_Taiwan,Asia,Taiwan,Environment,Collegiate
2017,Chalmers-Gothenburg,http://2017.igem.org/Team:Chalmers-Gothenburg,Europe,Sweden,Diagnostics,Collegiate
2017,CIEI-BJ,http://2017.igem.org/Team:CIEI-BJ,Asia,China,High School,High School
2017,CIEI-China,http://2017.igem.org/Team:CIEI-China,Asia,China,High School,High School
2017,CLSB-UK,http://2017.igem.org/Team:CLSB-UK,Europe,United Kingdom,High School,High School
2017,CMUQ,http://2017.igem.org/Team:CMUQ,Asia,Qatar,Environment,Collegiate
2017,ColegioFDR_Peru,http://2017.igem.org/Team:ColegioFDR_Peru,Latin America,Peru,High School,High School
2017,Cologne-Duesseldorf,http://2017.igem.org/Team:Cologne-Duesseldorf,Europe,Germany,Foundational Advance,Collegiate
2017,ColumbiaNYC,http://2017.igem.org/Team:ColumbiaNYC,North America,United States,Therapeutics,Collegiate
2017,Cornell,http://2017.igem.org/Team:Cornell,North America,United States,Food & Nutrition,Collegiate
2017,CPU_CHINA,http://2017.igem.org/Team:CPU_CHINA,Asia,China,Therapeutics,Collegiate
2017,CSMU_NCHU_Taiwan,http://2017.igem.org/Team:CSMU_NCHU_Taiwan,Asia,Taiwan,Food & Nutrition,Collegiate
2017,CSU_Fort_Collins,http://2017.igem.org/Team:CSU_Fort_Collins,North America,United States,Energy,Collegiate
2017,CU-Boulder,http://2017.igem.org/Team:CU-Boulder,North America,United States,Therapeutics,Collegiate
2017,Dalhousie,http://2017.igem.org/Team:Dalhousie,North America,Canada,Environment,Collegiate
2017,Dartmouth,http://2017.igem.org/Team:Dartmouth,North America,United States,Energy,Collegiate
2017,DEIAGRA,http://2017.igem.org/Team:DEIAGRA,Asia,India,Environment,Collegiate
2017,Delaware,http://2017.igem.org/Team:Delaware,North America,United States,Therapeutics,Collegiate
2017,DTU-Denmark,http://2017.igem.org/Team:DTU-Denmark,Europe,Denmark,Diagnostics,Collegiate
2017,Duke,http://2017.igem.org/Team:Duke,North America,United States,Diagnostics,Collegiate
2017,East_Chapel_Hill,http://2017.igem.org/Team:East_Chapel_Hill,North America,United States,High School,High School
2017,ECUST,http://2017.igem.org/Team:ECUST,Asia,China,Energy,Collegiate
2017,Edinburgh_OG,http://2017.igem.org/Team:Edinburgh_OG,Europe,United Kingdom,Therapeutics,Collegiate
