time,k_ts,k_tl,k_mat,k_cat,k_s,kc_s,k_l,k_tlr,k_m,deg_mrna,deg_tlr 
2995.0,0.13457514345645905,0.12934906780719757,0.11823655664920807,0.09320223331451416,0.04579245671629906,0.0028611382003873587,0.01121730450540781,4.605593858286738e-06,0.08284826576709747,0.0009938037255778909,0.017895393073558807
2996.0,0.12881878018379211,0.12248186767101288,0.12325277179479599,0.09923119843006134,0.04608965665102005,0.0027112166862934828,0.011586116626858711,3.9263672988454346e-06,0.07719969004392624,0.0011759483022615314,0.01630290225148201
2997.0,0.12976041436195374,0.1319153755903244,0.1189715638756752,0.08138418197631836,0.038509551435709,0.0030593029223382473,0.01128724031150341,4.643211013899418e-06,0.07289259880781174,0.0010675875237211585,0.016694873571395874
2998.0,0.13338379561901093,0.11872594803571701,0.12755580246448517,0.08698929846286774,0.03946542367339134,0.003188705537468195,0.011831053532660007,3.8083642266428797e-06,0.0816856250166893,0.0009510340169072151,0.015500891022384167
2999.0,0.13862593472003937,0.11863387376070023,0.11906665563583374,0.09332914650440216,0.04199831560254097,0.002614230616018176,0.013217797502875328,4.080669441464124e-06,0.07293704897165298,0.0009751010220497847,0.014446577988564968
3000.0,0.11522861570119858,0.10825350135564804,0.13021695613861084,0.0831378772854805,0.04140118509531021,0.0025632146280258894,0.012240131385624409,4.311488737585023e-06,0.08939777314662933,0.0010136269265785813,0.016656944528222084
3001.0,0.1280890256166458,0.13556639850139618,0.11777058988809586,0.09058114886283875,0.04069860279560089,0.002605948131531477,0.011445961892604828,4.461262960830936e-06,0.07687947899103165,0.0010773672256618738,0.016910815611481667
3002.0,0.13968895375728607,0.12841209769248962,0.11791019141674042,0.092511385679245,0.04349525272846222,0.0029972982592880726,0.0118776336312294,4.45291834694217e-06,0.07690539956092834,0.000978858326561749,0.01528762187808752
3003.0,0.12841857969760895,0.1284089982509613,0.11486947536468506,0.08546829968690872,0.03873279690742493,0.0025395574048161507,0.012925252318382263,4.284264832676854e-06,0.07443027198314667,0.0011054944479838014,0.0159526988863945
3004.0,0.12593522667884827,0.13689260184764862,0.1366354525089264,0.08841845393180847,0.04162299633026123,0.0027969959191977978,0.009997952729463577,4.759183411806589e-06,0.07520836591720581,0.0009949845261871815,0.013735124841332436
3005.0,0.12869372963905334,0.13477817177772522,0.12487558275461197,0.09150196611881256,0.04442529007792473,0.0030039558187127113,0.010329240933060646,4.206372523185564e-06,0.0673411637544632,0.001078956644050777,0.017467806115746498
3006.0,0.1396796852350235,0.12388285994529724,0.12630535662174225,0.08588442206382751,0.04479324817657471,0.0027768646832555532,0.01215917244553566,4.765247012983309e-06,0.075846828520298,0.0009724977426230907,0.014381937682628632
3007.0,0.13548007607460022,0.12688754498958588,0.12651029229164124,0.0942227840423584,0.04239633306860924,0.002884642919525504,0.011769900098443031,4.3931795516982675e-06,0.07494646310806274,0.0010226378217339516,0.016372933983802795
3008.0,0.12273983657360077,0.12261386960744858,0.11433812975883484,0.08537877351045609,0.04405277594923973,0.0026619471609592438,0.013108065351843834,4.529304533207323e-06,0.07996711134910583,0.0011440181406214833,0.015382111072540283
3009.0,0.13017937541007996,0.13418513536453247,0.10590576380491257,0.09473995119333267,0.04221086576581001,0.0029266381170600653,0.012478175573050976,4.236424047121545e-06,0.0898643285036087,0.0009823398431763053,0.0191467497497797
3010.0,0.11891257017850876,0.12704145908355713,0.11788802593946457,0.08565282821655273,0.04532436281442642,0.002994332928210497,0.013374133966863155,5.154112841410097e-06,0.07245225459337234,0.0011298640165477991,0.016162218526005745
3011.0,0.14175644516944885,0.1376221925020218,0.12242727726697922,0.09520582854747772,0.04405784606933594,0.00303406803868711,0.013640370219945908,4.256927695678314e-06,0.07626228779554367,0.0010818721493706107,0.017445845529437065
3012.0,0.12719906866550446,0.12224195152521133,0.1110873818397522,0.08968057483434677,0.03821657970547676,0.003057625377550721,0.012471245601773262,4.642401108867489e-06,0.08049565553665161,0.0010583656840026379,0.01594463363289833
3013.0,0.1264769732952118,0.1347140371799469,0.11597321182489395,0.08820916712284088,0.04058511555194855,0.0027335782069712877,0.012994246557354927,5.053294898971217e-06,0.07916782796382904,0.001204072730615735,0.015315714292228222
3014.0,0.12975582480430603,0.1178801953792572,0.12381593137979507,0.09053559601306915,0.04013531655073166,0.0027769741136580706,0.01246782299131155,4.879062089457875e-06,0.08597403019666672,0.0010359135922044516,0.018697449937462807
3015.0,0.12746566534042358,0.12886247038841248,0.12421467155218124,0.08940918743610382,0.03495710715651512,0.002860000589862466,0.011661902070045471,4.816703949472867e-06,0.07941701263189316,0.0011507198214530945,0.01583581604063511
3016.0,0.1358456313610077,0.13257993757724762,0.11723692715167999,0.07921451330184937,0.04845220595598221,0.003439349588006735,0.011113307438790798,4.005231403425569e-06,0.08135431259870529,0.0009562962804920971,0.017047423869371414
3017.0,0.1381971836090088,0.12913952767848969,0.1196252629160881,0.07950439304113388,0.040454186499118805,0.0030595932621508837,0.011026984080672264,4.133708443987416e-06,0.08326660841703415,0.0010224239667877555,0.015610728412866592
3018.0,0.11785373836755753,0.1269831657409668,0.11519928276538849,0.08686897903680801,0.03865787014365196,0.002678656717762351,0.011922933161258698,4.2432320697116666e-06,0.07387762516736984,0.0008687524823471904,0.01585080474615097
3019.0,0.13455571234226227,0.14117296040058136,0.10703183710575104,0.09181556105613708,0.04979068040847778,0.0031168984714895487,0.010730291716754436,4.885650923824869e-06,0.0716547742486,0.0009966845391318202,0.016861308366060257
3020.0,0.14522695541381836,0.13383044302463531,0.0993892252445221,0.07224921137094498,0.041501518338918686,0.002509977435693145,0.010629645548760891,5.253016297501745e-06,0.07584184408187866,0.0011882107937708497,0.015778938308358192
3021.0,0.14287438988685608,0.1182040199637413,0.12115263938903809,0.09019050002098083,0.041000038385391235,0.0029282683972269297,0.012235709466040134,4.210326096654171e-06,0.0770779475569725,0.0010417300509288907,0.015022780746221542
3022.0,0.11900068074464798,0.12273423373699188,0.10051769018173218,0.08261136710643768,0.0407567098736763,0.0032748905941843987,0.010803441517055035,3.973540970036993e-06,0.08160482347011566,0.0009991180850192904,0.01686161570250988
3023.0,0.1196034774184227,0.1280294954776764,0.11211853474378586,0.09220049530267715,0.04051028564572334,0.0028745674062520266,0.011001666076481342,3.9292672227020375e-06,0.07700645923614502,0.0010420037433505058,0.015962719917297363
3024.0,0.13235355913639069,0.12687653303146362,0.1184755489230156,0.09271109104156494,0.042204972356557846,0.0030140113085508347,0.01119836512953043,4.367589099274483e-06,0.07112058252096176,0.0010365383932366967,0.01695537380874157
3025.0,0.13523727655410767,0.11123170703649521,0.12037215381860733,0.08156228065490723,0.041123632341623306,0.0024243437219411135,0.011080789379775524,4.64604408989544e-06,0.07989932596683502,0.001081457594409585,0.01538835745304823
3026.0,0.12346938252449036,0.1178259328007698,0.1183462142944336,0.08988319337368011,0.040884532034397125,0.002896733582019806,0.013051064684987068,4.2099682104890235e-06,0.06920428574085236,0.0009875078685581684,0.016367744654417038
3027.0,0.11974114179611206,0.1256904900074005,0.11413268744945526,0.09438503533601761,0.03703504428267479,0.0031078404281288385,0.012204104103147984,4.290477590984665e-06,0.07890872657299042,0.000867595721501857,0.018085716292262077
3028.0,0.1255357414484024,0.13412238657474518,0.13109944760799408,0.09105633199214935,0.039836037904024124,0.0028772572986781597,0.010471547953784466,4.227766567055369e-06,0.0814116969704628,0.0009037351119332016,0.016510222107172012
3029.0,0.1289788782596588,0.11633814126253128,0.11739671230316162,0.087855763733387,0.04461539536714554,0.0031645202543586493,0.011197512969374657,4.964202616974944e-06,0.08436261117458344,0.0010615683859214187,0.01420863252133131
3030.0,0.13496948778629303,0.13406071066856384,0.11666640639305115,0.07348369061946869,0.04065481200814247,0.0029185062739998102,0.010294492356479168,4.6147297325660475e-06,0.08118858933448792,0.0011460490059107542,0.01577664725482464
3031.0,0.11932957917451859,0.11790782958269119,0.10837849974632263,0.08346373587846756,0.03574281558394432,0.003164011752232909,0.011965567246079445,5.140097073308425e-06,0.07221157103776932,0.0008954689255915582,0.017200147733092308
